Id,Time,Long,Lat,Air Temp,BarPress(in),Wind Dir(DegMag),Wind Dir(DegTrue),Wind Speed (Knot),Wind Speed (m/s),BarPress(mb)
264008945,06/11/14 00:00,-8.235638618,51.76868439,11.5,29.6422,188.7,184.6,29.5,15.2,1003.8
264010759,06/11/14 00:03,-8.235641479,51.76869202,11.4,29.6422,194.1,190,36.1,18.6,1003.8
264012573,06/11/14 00:06,-8.235646248,51.76869202,11.5,29.654,163.7,159.6,22.7,11.7,1004.2
264014386,06/11/14 00:09,-8.235638618,51.76869202,11.4,29.6422,192.3,188.2,26.6,13.7,1003.8
264016191,06/11/14 00:12,-8.235630989,51.76869965,11.3,29.6392,195.8,191.7,22.6,11.6,1003.7
264018006,06/11/14 00:15,-8.235641479,51.76869965,11.4,29.6392,203.4,199.3,30,15.4,1003.7
264019810,06/11/14 00:18,-8.235646248,51.76871109,11.7,29.6511,221.6,217.5,24.6,12.7,1004.1
264021624,06/11/14 00:21,-8.23565197,51.76871872,11.5,29.6452,172.8,168.7,14.8,7.6,1003.9
264023428,06/11/14 00:24,-8.235650063,51.76871109,11.7,29.6274,204.9,200.8,19.5,10,1003.3
264025242,06/11/14 00:27,-8.235650063,51.76871109,11.6,29.6333,203.7,199.6,29.7,15.3,1003.5
264027056,06/11/14 00:30,-8.23565197,51.76872635,11.5,29.6363,195.3,191.2,18.4,9.5,1003.6
264028871,06/11/14 00:33,-8.235653877,51.76871872,11.5,29.6274,211.5,207.4,32.1,16.5,1003.3
264030684,06/11/14 00:36,-8.235646248,51.76871872,11.5,29.6422,206.7,202.6,16.8,8.6,1003.8
264032489,06/11/14 00:39,-8.235653877,51.76871872,11.6,29.6333,196.3,192.2,22,11.3,1003.5
264034292,06/11/14 00:42,-8.23565197,51.76871872,11.7,29.6304,201.3,197.2,20.1,10.3,1003.4
264036107,06/11/14 00:45,-8.235653877,51.76872635,11.4,29.6068,203.1,199,41.1,21.1,1002.6
264037919,06/11/14 00:48,-8.235646248,51.76872635,10.9,29.6186,207.9,203.8,26.9,13.8,1003
264039725,06/11/14 00:51,-8.235640526,51.76873398,11,29.6186,208.6,204.5,25.8,13.3,1003
264041529,06/11/14 00:54,-8.235644341,51.76872635,10.9,29.6245,180.4,176.3,17.1,8.8,1003.2
264043333,06/11/14 00:57,-8.23565197,51.76872635,10.9,29.6245,207.5,203.4,25.6,13.2,1003.2
264045146,06/11/14 01:00,-8.235650063,51.76872635,10.8,29.6068,207.5,203.4,27.9,14.4,1002.6
264046950,06/11/14 01:03,-8.235644341,51.76872635,10.9,29.6156,207.4,203.3,17.2,8.8,1002.9
264048764,06/11/14 01:06,-8.235648155,51.76872635,11,29.6097,208.2,204.1,22.6,11.6,1002.7
264050569,06/11/14 01:09,-8.235654831,51.76872635,11,29.5979,170.2,166.1,20.7,10.6,1002.3
264052382,06/11/14 01:12,-8.235648155,51.76872635,10.9,29.595,177.7,173.6,15.2,7.8,1002.2
264054188,06/11/14 01:15,-8.23565197,51.76871872,10.8,29.6038,200.5,196.4,16.2,8.3,1002.5
264055991,06/11/14 01:18,-8.235650063,51.76872635,11,29.5979,197.5,193.4,23.2,11.9,1002.3
264057806,06/11/14 01:22,-8.235650063,51.76872635,11.2,29.6068,193.4,189.3,20.5,10.5,1002.6
264059609,06/11/14 01:25,-8.235646248,51.76873398,10.9,29.592,206.1,202,24,12.3,1002.1
264061423,06/11/14 01:28,-8.235643387,51.76872635,10.9,29.5831,189.5,185.4,24,12.3,1001.8
264063237,06/11/14 01:31,-8.235648155,51.76872635,11,29.5772,202.9,198.8,26,13.4,1001.6
264065042,06/11/14 01:34,-8.23565197,51.76873398,10.9,29.589,192.7,188.6,19.2,9.9,1002
264066855,06/11/14 01:37,-8.235644341,51.76872635,10.5,29.5831,214.2,210.1,29.3,15.1,1001.8
264068660,06/11/14 01:40,-8.235632896,51.76873398,10.5,29.5861,187.9,183.8,17.5,9,1001.9
264070473,06/11/14 01:43,-8.235658646,51.76873398,10.7,29.5772,185.8,181.7,23.3,12,1001.6
264072278,06/11/14 01:46,-8.235654831,51.76872635,10.2,29.5772,212.2,208.1,24.7,12.7,1001.6
264074091,06/11/14 01:49,-8.235665321,51.76873398,10.5,29.5861,196.2,192.1,20.6,10.6,1001.9
264075896,06/11/14 01:52,-8.235650063,51.76872635,10.6,29.5802,218.9,214.8,22.8,11.7,1001.7
264077710,06/11/14 01:55,-8.235646248,51.76871872,10.7,29.5831,186.7,182.6,15.4,7.9,1001.8
264079514,06/11/14 01:58,-8.235653877,51.76872635,10.7,29.5772,189,184.9,14.9,7.7,1001.6
264081328,06/11/14 02:01,-8.235653877,51.76872635,10.8,29.5772,193.8,189.7,20.2,10.4,1001.6
264083133,06/11/14 02:04,-8.235646248,51.76873398,10.9,29.5654,190.6,186.5,14,7.2,1001.2
264084946,06/11/14 02:07,-8.235632896,51.76872635,10.8,29.5802,195.6,191.5,17.5,9,1001.7
264086751,06/11/14 02:10,-8.235654831,51.76871872,10.9,29.5743,211.6,207.5,20.6,10.6,1001.5
264088565,06/11/14 02:13,-8.235658646,51.76872635,10.7,29.5625,186.2,182.1,17.5,9,1001.1
264090379,06/11/14 02:16,-8.235635757,51.76872635,10.7,29.5713,202.8,198.7,29.8,15.3,1001.4
264092184,06/11/14 02:19,-8.235648155,51.76872635,10.8,29.5684,207,202.9,28.5,14.7,1001.3
264093987,06/11/14 02:22,-8.235653877,51.76871872,10.6,29.5536,196.5,192.4,23.8,12.2,1000.8
264095802,06/11/14 02:25,-8.235640526,51.76872635,10.5,29.5713,196.9,192.8,17.3,8.9,1001.4
264097615,06/11/14 02:28,-8.235644341,51.76871109,10.7,29.5536,187.2,183.1,28.2,14.5,1000.8
264099420,06/11/14 02:31,-8.23566246,51.76872635,10.5,29.5595,217.6,213.5,25.3,13,1001
264101233,06/11/14 02:34,-8.235646248,51.76872635,10.6,29.5595,195.6,191.5,16.3,8.4,1001
264103038,06/11/14 02:37,-8.23567009,51.76871109,10.5,29.5566,200.3,196.2,27.4,14.1,1000.9
264104842,06/11/14 02:40,-8.23565197,51.76872635,10.4,29.5536,199.9,195.8,19.8,10.2,1000.8
264106646,06/11/14 02:43,-8.235667229,51.76871872,10.1,29.5448,201.8,197.7,23,11.8,1000.5
264108459,06/11/14 02:46,-8.235661507,51.76872635,10.5,29.5477,208,203.9,23.2,11.9,1000.6
264110264,06/11/14 02:49,-8.235653877,51.76871109,10.7,29.5507,222,217.9,21.8,11.2,1000.7
264112077,06/11/14 02:52,-8.235653877,51.76871872,10.4,29.5566,216.1,212,20.5,10.5,1000.9
264113882,06/11/14 02:55,-8.235682487,51.76871872,10.3,29.5329,211.4,207.3,29.7,15.3,1000.1
264115686,06/11/14 02:58,-8.235661507,51.76871872,10.2,29.5477,177.8,173.7,17.5,9,1000.6
264117500,06/11/14 03:01,-8.235648155,51.76872635,10.5,29.5388,192,187.9,15,7.7,1000.3
264119303,06/11/14 03:04,-8.235644341,51.76872635,10.4,29.5418,190,185.9,28.2,14.5,1000.4
264121108,06/11/14 03:07,-8.235658646,51.76872635,10.2,29.53,189,184.9,20.1,10.3,1000
264122922,06/11/14 03:10,-8.235667229,51.76872635,10.1,29.5388,201.9,197.8,22.7,11.7,1000.3
264124727,06/11/14 03:13,-8.235658646,51.76872635,10.3,29.53,187.1,183,21.7,11.2,1000
264126540,06/11/14 03:16,-8.235659599,51.76872635,10.3,29.53,202.2,198.1,22.9,11.8,1000
264128344,06/11/14 03:19,-8.235656738,51.76873398,10.4,29.5359,180,175.9,15.6,8,1000.2
264130158,06/11/14 03:22,-8.235648155,51.76873398,10.3,29.5241,168.7,164.6,15.5,8,999.8
264131963,06/11/14 03:25,-8.23566246,51.76872635,10.4,29.5182,187.7,183.6,16,8.2,999.6
264133776,06/11/14 03:28,-8.235644341,51.76871872,10.4,29.5241,198.8,194.7,30,15.4,999.8
264135581,06/11/14 03:31,-8.235650063,51.76872635,10.6,29.5152,185.9,181.8,12.2,6.3,999.5
264137385,06/11/14 03:34,-8.235654831,51.76873398,10.7,29.5123,191.4,187.3,19,9.8,999.4
264139196,06/11/14 03:37,-8.235650063,51.76873398,10.4,29.5064,205.6,201.5,23.4,12,999.2
264141003,06/11/14 03:40,-8.235661507,51.76872635,10.3,29.5034,176.7,172.6,22.9,11.8,999.1
264142807,06/11/14 03:43,-8.235665321,51.76873398,10.5,29.5005,192.8,188.7,22.5,11.6,999
264144611,06/11/14 03:46,-8.235661507,51.76871872,10.5,29.5034,186.3,182.2,15.3,7.9,999.1
264146426,06/11/14 03:49,-8.235656738,51.76871872,10.6,29.4946,181.1,177,18,9.3,998.8
264148239,06/11/14 03:52,-8.235656738,51.76872635,10.4,29.4886,183.8,179.7,16.4,8.4,998.6
264150044,06/11/14 03:55,-8.235659599,51.76871872,10.3,29.4857,197.1,193,20,10.3,998.5
264151857,06/11/14 03:58,-8.235654831,51.76872635,10.5,29.4886,167,162.9,21.3,11,998.6
264153661,06/11/14 04:01,-8.235644341,51.76871872,10.5,29.4857,175.7,171.6,16.7,8.6,998.5
264155474,06/11/14 04:04,-8.23567009,51.76871872,10.5,29.4857,172.4,168.3,19.4,10,998.5
264157280,06/11/14 04:07,-8.235661507,51.76871109,10.4,29.4827,197,192.9,12.1,6.2,998.4
264159084,06/11/14 04:10,-8.235661507,51.76871109,10.4,29.4798,190,185.9,21.4,11,998.3
264160897,06/11/14 04:13,-8.235658646,51.76871109,10.2,29.4827,182.8,178.7,23.1,11.9,998.4
264162701,06/11/14 04:16,-8.235658646,51.76871109,10.5,29.4798,193.6,189.5,22.7,11.7,998.3
264164516,06/11/14 04:19,-8.23566246,51.76871109,10.2,29.4709,168.3,164.2,22.3,11.5,998
264166320,06/11/14 04:22,-8.23567009,51.76871109,10.5,29.4768,182.7,178.6,28.8,14.8,998.2
264168134,06/11/14 04:25,-8.235659599,51.76871109,10.4,29.4739,186,181.9,21.5,11.1,998.1
264169939,06/11/14 04:28,-8.235661507,51.76871109,10.5,29.465,189.2,185.1,28.5,14.7,997.8
264171752,06/11/14 04:31,-8.235661507,51.76869965,10.8,29.4739,172.8,168.7,18.3,9.4,998.1
264173557,06/11/14 04:34,-8.235668182,51.76869965,10.9,29.465,177.7,173.6,13.9,7.2,997.8
264175361,06/11/14 04:37,-8.235658646,51.76869965,10.6,29.4709,193.9,189.8,17.3,8.9,998
264177177,06/11/14 04:40,-8.235665321,51.76869965,10.9,29.4621,172.7,168.6,19,9.8,997.7
264178989,06/11/14 04:43,-8.235665321,51.76869965,10.8,29.4621,175.9,171.8,22.1,11.4,997.7
264180803,06/11/14 04:46,-8.235661507,51.76871109,10.6,29.4621,172.1,168,22.7,11.7,997.7
264182606,06/11/14 04:49,-8.235661507,51.76871109,10.8,29.4621,209.9,205.8,24.9,12.8,997.7
264184412,06/11/14 04:52,-8.235658646,51.76871872,11,29.4621,198.5,194.4,16,8.2,997.7
264186225,06/11/14 04:55,-8.23566246,51.76871109,10.8,29.4591,186.9,182.8,23,11.8,997.6
264188030,06/11/14 04:58,-8.235665321,51.76871109,10.9,29.4532,199.7,195.6,26.2,13.5,997.4
264189843,06/11/14 05:01,-8.235659599,51.76871872,10.9,29.4414,206.1,202,23.4,12,997
264191658,06/11/14 05:04,-8.23565197,51.76871109,11.1,29.4473,209.1,205,21.3,11,997.2
264193471,06/11/14 05:07,-8.235661507,51.76871109,10.9,29.4384,197.3,193.2,24.2,12.4,996.9
264195286,06/11/14 05:10,-8.235661507,51.76871109,10.9,29.4384,170.8,166.7,23.3,12,996.9
264197090,06/11/14 05:13,-8.235668182,51.76871109,11.2,29.4414,190.9,186.8,17.4,9,997
264198901,06/11/14 05:16,-8.235672951,51.76869965,10.9,29.4414,204.2,200.1,20.7,10.6,997
264200718,06/11/14 05:19,-8.235659599,51.76872635,11.1,29.4296,191.6,187.5,19.4,10,996.6
264202532,06/11/14 05:22,-8.235671997,51.76871872,11.1,29.4444,200.1,196,23.9,12.3,997.1
264204333,06/11/14 05:25,-8.23567009,51.76869965,10.9,29.4325,173.8,169.7,17.4,9,996.7
264206149,06/11/14 05:28,-8.235674858,51.76869965,11,29.4296,214.4,210.3,30.5,15.7,996.6
264207954,06/11/14 05:31,-8.235665321,51.76869965,11.2,29.406,200,195.9,37,19,995.8
264209759,06/11/14 05:34,-8.235672951,51.76871872,11.3,29.4296,205.1,201,25.5,13.1,996.6
264211562,06/11/14 05:37,-8.23567009,51.76871109,11.3,29.4325,195.5,191.4,18.9,9.7,996.7
264213367,06/11/14 05:40,-8.235665321,51.76869965,11.6,29.4148,210.2,206.1,32.7,16.8,996.1
264215179,06/11/14 05:43,-8.235659599,51.76871109,11.4,29.4237,173.9,169.8,20.6,10.6,996.4
264216995,06/11/14 05:46,-8.235674858,51.76871109,11.5,29.4119,210,205.9,26.7,13.7,996
264218798,06/11/14 05:49,-8.235668182,51.76871109,11.4,29.403,210.2,206.1,36.1,18.6,995.7
264220603,06/11/14 05:52,-8.23565197,51.76871109,11.4,29.4148,197.4,193.3,23.6,12.1,996.1
264222409,06/11/14 05:55,-8.235659599,51.76871109,11.5,29.4148,211.6,207.5,31.5,16.2,996.1
264224221,06/11/14 05:58,-8.235667229,51.76869965,11.4,29.4119,196,191.9,26.5,13.6,996
264226025,06/11/14 06:01,-8.235665321,51.76871109,11.4,29.4001,198.3,194.2,34.4,17.7,995.6
264227829,06/11/14 06:04,-8.235667229,51.76871109,11.4,29.4148,183.9,179.8,17.2,8.8,996.1
264229643,06/11/14 06:07,-8.23566246,51.76869202,11.2,29.4178,202.5,198.4,18.5,9.5,996.2
264231456,06/11/14 06:10,-8.235671997,51.76869202,11.6,29.4178,196.1,192,17.1,8.8,996.2
264233261,06/11/14 06:13,-8.235661507,51.76871109,11.4,29.3912,202.6,198.5,34.6,17.8,995.3
264235066,06/11/14 06:16,-8.235674858,51.76869965,11.4,29.406,187.6,183.5,18.5,9.5,995.8
264236879,06/11/14 06:19,-8.235674858,51.76869965,11.6,29.4089,203.9,199.8,26.9,13.8,995.9
264238684,06/11/14 06:22,-8.23567009,51.76869965,11.6,29.4119,212.2,208.1,25.6,13.2,996
264240489,06/11/14 06:25,-8.235661507,51.76869965,11.5,29.4148,194.5,190.4,30.9,15.9,996.1
264242294,06/11/14 06:28,-8.235654831,51.76871872,11.6,29.406,201.7,197.6,22.5,11.6,995.8
264244106,06/11/14 06:31,-8.23566246,51.76868439,11.4,29.4119,191.6,187.5,15.6,8,996
264245919,06/11/14 06:34,-8.235667229,51.76871109,11.3,29.4001,204.8,200.7,28.1,14.5,995.6
264247734,06/11/14 06:37,-8.235656738,51.76869965,11.3,29.403,206.7,202.6,33.5,17.2,995.7
264249538,06/11/14 06:40,-8.235661507,51.76871109,11.3,29.3971,194.3,190.2,21.4,11,995.5
264251343,06/11/14 06:43,-8.235667229,51.76871872,11.5,29.4001,192.7,188.6,28.9,14.9,995.6
264253146,06/11/14 06:46,-8.235658646,51.76869965,11.4,29.403,208.8,204.7,25.7,13.2,995.7
264254960,06/11/14 06:49,-8.235667229,51.76871872,11.5,29.4089,188.3,184.2,22.3,11.5,995.9
264256764,06/11/14 06:52,-8.235668182,51.76869965,11.5,29.3941,219.4,215.3,31.7,16.3,995.4
264258569,06/11/14 06:55,-8.235659599,51.76869965,11.5,29.406,200.2,196.1,25.1,12.9,995.8
264260383,06/11/14 06:58,-8.23566246,51.76871109,11.6,29.3823,212.3,208.2,33.9,17.4,995
264262187,06/11/14 07:01,-8.235659599,51.76869965,11.6,29.3587,197.8,193.7,39.3,20.2,994.2
264263991,06/11/14 07:04,-8.235659599,51.76869965,11.5,29.3676,196.8,192.7,31.7,16.3,994.5
264265805,06/11/14 07:07,-8.235658646,51.76869202,11.7,29.3971,192.9,188.8,19.2,9.9,995.5
264267608,06/11/14 07:10,-8.235674858,51.76869202,11.7,29.4001,174.7,170.6,16.3,8.4,995.6
264269414,06/11/14 07:13,-8.23566246,51.76869965,11.7,29.3764,196.8,192.7,27.5,14.1,994.8
264271227,06/11/14 07:16,-8.235665321,51.76869202,11.7,29.3941,206.5,202.4,24.4,12.6,995.4
264273032,06/11/14 07:19,-8.23568058,51.76869202,11.8,29.3823,213.1,209,33.1,17,995
264274835,06/11/14 07:22,-8.235659599,51.76869965,11.7,29.3587,199.8,195.7,35.5,18.3,994.2
264276649,06/11/14 07:25,-8.235677719,51.76871109,11.7,29.3823,198.1,194,22.5,11.6,995
264278463,06/11/14 07:28,-8.23567009,51.76869202,11.8,29.3764,210.1,206,26.6,13.7,994.8
264280267,06/11/14 07:31,-8.235674858,51.76871109,11.7,29.3676,191.1,187,28.4,14.6,994.5
264282071,06/11/14 07:34,-8.235685349,51.76869965,11.7,29.3646,201.4,197.3,27.8,14.3,994.4
264283886,06/11/14 07:37,-8.235685349,51.76871872,11.7,29.3853,201.4,197.3,22.5,11.6,995.1
264285689,06/11/14 07:40,-8.235683441,51.76869965,11.7,29.3853,205.3,201.2,27.8,14.3,995.1
264287504,06/11/14 07:43,-8.235671997,51.76871109,11.7,29.3912,193.9,189.8,35.8,18.4,995.3
264289308,06/11/14 07:46,-8.235686302,51.76869965,11.7,29.3882,213.5,209.4,21,10.8,995.2
264291119,06/11/14 07:50,-8.235686302,51.76871872,11.8,29.3823,204.5,200.4,32.9,16.9,995
264292926,06/11/14 07:53,-8.235686302,51.76869202,11.7,29.3853,206.9,202.8,30.6,15.7,995.1
264294731,06/11/14 07:56,-8.235682487,51.76869965,11.8,29.3764,206.3,202.2,36.3,18.7,994.8
264296536,06/11/14 07:59,-8.235685349,51.76869965,11.9,29.3735,208.8,204.7,37.4,19.2,994.7
264298348,06/11/14 08:02,-8.235682487,51.76869965,11.8,29.3705,197.9,193.8,23.4,12,994.6
264300152,06/11/14 08:05,-8.235683441,51.76871872,11.9,29.3823,195.8,191.7,36.6,18.8,995
264301957,06/11/14 08:08,-8.23568058,51.76871872,11.8,29.3853,196.9,192.8,29.4,15.1,995.1
264303770,06/11/14 08:11,-8.23568058,51.76872635,11.9,29.3823,208.6,204.5,27.6,14.2,995
264305585,06/11/14 08:14,-8.235686302,51.76872635,11.8,29.3882,206.9,202.8,33.6,17.3,995.2
264307399,06/11/14 08:17,-8.23567009,51.76872635,11.7,29.3853,199.6,195.5,29.5,15.2,995.1
264309203,06/11/14 08:20,-8.235677719,51.76872635,11.9,29.3853,215.6,211.5,33.8,17.4,995.1
264311016,06/11/14 08:23,-8.235668182,51.76872635,11.9,29.3823,208.9,204.8,25.1,12.9,995
264312820,06/11/14 08:26,-8.235674858,51.76871872,11.9,29.3823,214.4,210.3,27.5,14.1,995
264314625,06/11/14 08:29,-8.235671997,51.76872635,11.9,29.4148,205.1,201,26.6,13.7,996.1
264316439,06/11/14 08:32,-8.235628128,51.76854706,12,29.4503,221.7,217.6,23.6,12.1,997.3
264318244,06/11/14 08:35,-8.235630035,51.76858902,11.9,29.4089,200.5,196.4,28.8,14.8,995.9
264320058,06/11/14 08:38,-8.23566246,51.76871109,12.1,29.3912,209.3,205.2,30.8,15.8,995.3
264321871,06/11/14 08:41,-8.235667229,51.76871109,12.1,29.3823,209.9,205.8,32.6,16.8,995
264323675,06/11/14 08:44,-8.235668182,51.76871109,12.2,29.3882,196.4,192.3,31.3,16.1,995.2
264325480,06/11/14 08:47,-8.23566246,51.76871109,12.1,29.3823,211.6,207.5,29,14.9,995
264327294,06/11/14 08:50,-8.235661507,51.76871109,12.1,29.3853,201.6,197.5,39.3,20.2,995.1
264329108,06/11/14 08:53,-8.235665321,51.76871872,12,29.3646,197.2,193.1,24.8,12.8,994.4
264330912,06/11/14 08:56,-8.235665321,51.76871109,12.3,29.3646,198.8,194.7,27.2,14,994.4
264332726,06/11/14 08:59,-8.235671997,51.76871109,12.1,29.3764,203.1,199,25.7,13.2,994.8
264334530,06/11/14 09:02,-8.235665321,51.76871109,12,29.3705,200.3,196.2,29,14.9,994.6
264336344,06/11/14 09:05,-8.235661507,51.76871109,11.9,29.3676,201.3,197.2,21.8,11.2,994.5
264338148,06/11/14 09:08,-8.235661507,51.76871872,11.9,29.3676,212.2,208.1,28.9,14.9,994.5
264339963,06/11/14 09:11,-8.235667229,51.76871109,12.1,29.3587,200.6,196.5,29.1,15,994.2
264341776,06/11/14 09:14,-8.235671997,51.76871109,12.1,29.3676,199.6,195.5,25.4,13.1,994.5
264343580,06/11/14 09:17,-8.235665321,51.76871872,11.9,29.3617,207.6,203.5,29.4,15.1,994.3
264345393,06/11/14 09:20,-8.235665321,51.76871872,12.1,29.3676,213.3,209.2,28.3,14.6,994.5
264347209,06/11/14 09:23,-8.235661507,51.76871872,11.8,29.3646,207,202.9,28.1,14.5,994.4
264349012,06/11/14 09:26,-8.23567009,51.76871872,12.1,29.3676,207.5,203.4,28.4,14.6,994.5
264350819,06/11/14 09:29,-8.23567009,51.76871109,12.1,29.3676,201,196.9,26.7,13.7,994.5
264352630,06/11/14 09:32,-8.235668182,51.76871109,12.3,29.3587,187.4,183.3,26.7,13.7,994.2
264354434,06/11/14 09:35,-8.235671997,51.76869965,12.3,29.3499,200.4,196.3,28.6,14.7,993.9
264356239,06/11/14 09:38,-8.23567009,51.76871109,12.1,29.3558,214.2,210.1,30.4,15.6,994.1
264358053,06/11/14 09:41,-8.235676765,51.76871109,12.1,29.3558,204.6,200.5,27.6,14.2,994.1
264359857,06/11/14 09:44,-8.23568058,51.76871109,12.4,29.3558,194.1,190,30.1,15.5,994.1
264361661,06/11/14 09:47,-8.235677719,51.76869965,12.2,29.341,206.8,202.7,32.2,16.6,993.6
264363475,06/11/14 09:50,-8.235677719,51.76869965,12.2,29.3587,206.5,202.4,24.8,12.8,994.2
264365287,06/11/14 09:53,-8.235683441,51.76869965,12.3,29.3499,194.6,190.5,21.8,11.2,993.9
264367091,06/11/14 09:56,-8.23568821,51.76869965,12.4,29.3587,191.4,187.3,16.4,8.4,994.2
264368898,06/11/14 09:59,-8.23568821,51.76869965,12.2,29.3499,194.8,190.7,23.1,11.9,993.9
264370711,06/11/14 10:02,-8.235691071,51.76869965,12.3,29.3558,168.4,164.3,17.2,8.8,994.1
264372526,06/11/14 10:05,-8.235690117,51.76869202,12.2,29.3439,198.2,194.1,21.5,11.1,993.7
264374330,06/11/14 10:08,-8.235692978,51.76869965,12.3,29.341,184.2,180.1,14.6,7.5,993.6
264376145,06/11/14 10:11,-8.2356987,51.76869202,12.2,29.338,174.5,170.4,12.1,6.2,993.5
264377960,06/11/14 10:14,-8.235696793,51.76869202,12.3,29.3321,168.9,164.8,23.1,11.9,993.3
264379772,06/11/14 10:17,-8.235692978,51.76869965,12.3,29.3321,196.9,192.8,18.9,9.7,993.3
264381585,06/11/14 10:20,-8.235701561,51.76871109,12.1,29.3292,187.7,183.6,19.5,10,993.2
264383400,06/11/14 10:23,-8.235701561,51.76871109,12.2,29.3321,175.2,171.1,17,8.7,993.3
264385204,06/11/14 10:26,-8.2356987,51.76871109,12.3,29.3351,181.3,177.2,13.2,6.8,993.4
264387008,06/11/14 10:29,-8.235706329,51.76871109,12.3,29.3351,206,201.9,24.7,12.7,993.4
264388812,06/11/14 10:32,-8.235703468,51.76869965,12.4,29.3292,189.1,185,17.7,9.1,993.2
264390627,06/11/14 10:35,-8.235692978,51.76871109,12.3,29.338,198.4,194.3,14.4,7.4,993.5
264392441,06/11/14 10:38,-8.235683441,51.76869965,12.3,29.3085,205.7,201.6,33.9,17.4,992.5
264394255,06/11/14 10:41,-8.235690117,51.76869202,12.2,29.3233,202.5,198.4,30.1,15.5,993
264396069,06/11/14 10:44,-8.235685349,51.76869202,12.1,29.3233,194.5,190.4,30.9,15.9,993
264397883,06/11/14 10:47,-8.235682487,51.76869202,12.1,29.3292,202,197.9,17.6,9.1,993.2
264399698,06/11/14 10:50,-8.23568058,51.76869202,12.1,29.3203,199.9,195.8,26.9,13.8,992.9
264401510,06/11/14 10:53,-8.235686302,51.76868439,12,29.3115,198.1,194,25.1,12.9,992.6
264403323,06/11/14 10:56,-8.23568821,51.76868439,12,29.3233,197.3,193.2,24.2,12.4,993
264405128,06/11/14 10:59,-8.235676765,51.76868439,12,29.3115,196.1,192,25.1,12.9,992.6
264406933,06/11/14 11:02,-8.235682487,51.76868439,11.7,29.3233,204.7,200.6,29.2,15,993
264408747,06/11/14 11:05,-8.23568821,51.76868439,12.1,29.3262,180.7,176.6,12,6.2,993.1
264410561,06/11/14 11:08,-8.235691071,51.76868439,11.9,29.3203,205.2,201.1,28.3,14.6,992.9
264412366,06/11/14 11:11,-8.235701561,51.76868439,11.9,29.3203,191.2,187.1,22.6,11.6,992.9
264414180,06/11/14 11:14,-8.235695839,51.76869202,11.7,29.3203,206.3,202.2,28.5,14.7,992.9
264415994,06/11/14 11:17,-8.235690117,51.76869202,11.9,29.3144,190.2,186.1,15.5,8,992.7
264417808,06/11/14 11:20,-8.235685349,51.76869965,12,29.3085,188.6,184.5,14,7.2,992.5
264419611,06/11/14 11:23,-8.235690117,51.76869965,11.8,29.3174,205.8,201.7,18.3,9.4,992.8
264421426,06/11/14 11:26,-8.235690117,51.76869965,11.8,29.3115,210,205.9,25.3,13,992.6
264423240,06/11/14 11:29,-8.23568821,51.76869965,11.9,29.3085,203.1,199,27.2,14,992.5
264425054,06/11/14 11:32,-8.235692978,51.76869965,11.9,29.3026,176.7,172.6,13.3,6.8,992.3
264426858,06/11/14 11:35,-8.235686302,51.76871109,11.7,29.3056,191.6,187.5,18,9.3,992.4
264428665,06/11/14 11:38,-8.235691071,51.76871109,11.8,29.2967,203.2,199.1,22.3,11.5,992.1
264430475,06/11/14 11:41,-8.235708237,51.76871109,11.7,29.2908,204.1,200,23.1,11.9,991.9
264432281,06/11/14 11:44,-8.235701561,51.76871109,11.7,29.2878,168,163.9,15.1,7.8,991.8
264434094,06/11/14 11:47,-8.23570919,51.76871109,11.7,29.2878,187.8,183.7,14.3,7.4,991.8
264435899,06/11/14 11:50,-8.235703468,51.76871872,11.8,29.2849,211.2,207.1,21.2,10.9,991.7
264437712,06/11/14 11:53,-8.235708237,51.76871109,11.8,29.2819,208.7,204.6,19.4,10,991.6
264439515,06/11/14 11:56,-8.235704422,51.76871109,11.8,29.2819,196.3,192.2,19,9.8,991.6
264441330,06/11/14 11:59,-8.235701561,51.76871109,11.7,29.2819,180.3,176.2,20.3,10.4,991.6
264443145,06/11/14 12:02,-8.235701561,51.76871109,11.8,29.2849,198.4,194.3,23.2,11.9,991.7
264444950,06/11/14 12:05,-8.235703468,51.76871872,11.7,29.276,173.8,169.7,15.7,8.1,991.4
264446778,06/11/14 12:08,-8.235706329,51.76872635,11.7,29.279,181.9,177.8,22.8,11.7,991.5
264448584,06/11/14 12:11,-8.235700607,51.76872635,11.8,29.276,175.8,171.7,15.1,7.8,991.4
264450389,06/11/14 12:14,-8.235685349,51.76872635,11.7,29.279,187.3,183.2,18.6,9.6,991.5
264452202,06/11/14 12:17,-8.235692978,51.76872635,12,29.2701,178.5,174.4,12.9,6.6,991.2
264454018,06/11/14 12:20,-8.235692978,51.76872635,11.8,29.2672,189.9,185.8,23.4,12,991.1
264455830,06/11/14 12:23,-8.235691071,51.76872635,11.9,29.2642,176.7,172.6,14,7.2,991
264457645,06/11/14 12:26,-8.235695839,51.76872635,11.7,29.2613,210.2,206.1,16.3,8.4,990.9
264459450,06/11/14 12:29,-8.235703468,51.76872635,11.7,29.2554,202.9,198.8,19.7,10.1,990.7
264461253,06/11/14 12:32,-8.235695839,51.76871872,11.7,29.2554,193.1,189,13.2,6.8,990.7
264463057,06/11/14 12:35,-8.235696793,51.76871872,11.7,29.2495,190.9,186.8,16.8,8.6,990.5
264464861,06/11/14 12:38,-8.235695839,51.76872635,11.7,29.2435,189.3,185.2,23.9,12.3,990.3
